GEO.id,GEO.id2,GEO.display-label,GC.target-geo-id,GC.target-geo-id2,GC.display-label,GC.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geography,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016
0100000US,,United States,310M300US45780,45780,"United States - Toledo, OH Metro Area","Toledo, OH Metro Area",610001,610001,610124,609337,608196,607728,606698,605579,605221
0100000US,,United States,310M300US45820,45820,"United States - Topeka, KS Metro Area","Topeka, KS Metro Area",233870,233868,234280,234711,234495,233943,233791,233572,233068
0100000US,,United States,310M300US45940,45940,"United States - Trenton, NJ Metro Area","Trenton, NJ Metro Area",366513,367517,367997,368044,370087,371506,371688,371199,371023
0100000US,,United States,310M300US46060,46060,"United States - Tucson, AZ Metro Area","Tucson, AZ Metro Area",980263,980263,981927,987816,992490,996634,1003157,1008205,1016206
0100000US,,United States,310M300US46140,46140,"United States - Tulsa, OK Metro Area","Tulsa, OK Metro Area",937478,937531,939982,945936,952978,962553,969821,980459,987201
0100000US,,United States,310M300US46220,46220,"United States - Tuscaloosa, AL Metro Area","Tuscaloosa, AL Metro Area",230162,230163,230453,231439,233333,235344,238084,240223,241378
0100000US,,United States,310M300US46340,46340,"United States - Tyler, TX Metro Area","Tyler, TX Metro Area",209714,209721,210465,212691,214774,216515,219669,222478,225290
0100000US,,United States,310M300US46520,46520,"United States - Urban Honolulu, HI Metro Area","Urban Honolulu, HI Metro Area",953207,953207,956325,966279,975909,984730,988586,993166,992605
0100000US,,United States,310M300US46540,46540,"United States - Utica-Rome, NY Metro Area","Utica-Rome, NY Metro Area",299397,299357,299262,298907,298588,297922,296815,294949,293803
0100000US,,United States,310M300US46660,46660,"United States - Valdosta, GA Metro Area","Valdosta, GA Metro Area",139588,139663,140081,142173,144352,143192,143785,143746,144676
0100000US,,United States,310M300US46700,46700,"United States - Vallejo-Fairfield, CA Metro Area","Vallejo-Fairfield, CA Metro Area",413344,413344,414034,416486,419881,423972,429601,434321,440207
0100000US,,United States,310M300US47020,47020,"United States - Victoria, TX Metro Area","Victoria, TX Metro Area",94003,94003,94084,94671,96405,97521,98584,99763,99984
0100000US,,United States,310M300US47220,47220,"United States - Vineland-Bridgeton, NJ Metro Area","Vineland-Bridgeton, NJ Metro Area",156898,156628,156598,157000,157071,156264,156346,155241,153797
0100000US,,United States,310M300US47260,47260,"United States - Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",1676822,1676817,1679971,1686878,1698219,1706348,1717186,1723468,1726907
0100000US,,United States,310M300US47300,47300,"United States - Visalia-Porterville, CA Metro Area","Visalia-Porterville, CA Metro Area",442179,442182,443083,447384,450701,453354,456115,458238,460437
0100000US,,United States,310M300US47380,47380,"United States - Waco, TX Metro Area","Waco, TX Metro Area",252772,252769,253819,255615,256939,258633,260155,262361,265207
0100000US,,United States,310M300US47460,47460,"United States - Walla Walla, WA Metro Area","Walla Walla, WA Metro Area",62859,62859,63029,63511,63396,63512,63626,64087,64278
0100000US,,United States,310M300US47580,47580,"United States - Warner Robins, GA Metro Area","Warner Robins, GA Metro Area",179605,179605,180420,183565,185536,186432,187530,187990,190028
0100000US,,United States,310M300US47900,47900,"United States - Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",5636232,5636416,5666655,5777111,5870500,5957037,6020777,6078469,6131977
0100000US,,United States,314M300US4790043524,4790043524,"United States - Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area - Silver Spring-Frederick-Rockville, MD Metro Division","Silver Spring-Frederick-Rockville, MD Metro Division",1205162,1205334,1210523,1230250,1245828,1258939,1271349,1281610,1291454
0100000US,,United States,314M300US4790047894,4790047894,"United States - Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area - Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Division","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Division",4431070,4431082,4456132,4546861,4624672,4698098,4749428,4796859,4840523
0100000US,,United States,310M300US47940,47940,"United States - Waterloo-Cedar Falls, IA Metro Area","Waterloo-Cedar Falls, IA Metro Area",167819,167819,167919,168302,168678,169692,170210,170691,170015
0100000US,,United States,310M300US48060,48060,"United States - Watertown-Fort Drum, NY Metro Area","Watertown-Fort Drum, NY Metro Area",116229,116232,116571,118161,120730,119112,118724,117260,114006
0100000US,,United States,310M300US48140,48140,"United States - Wausau, WI Metro Area","Wausau, WI Metro Area",134063,134063,134066,134509,134621,135242,135589,135782,135603
0100000US,,United States,310M300US48260,48260,"United States - Weirton-Steubenville, WV-OH Metro Area","Weirton-Steubenville, WV-OH Metro Area",124454,124455,124279,123327,122479,121938,121312,120519,119271
0100000US,,United States,310M300US48300,48300,"United States - Wenatchee, WA Metro Area","Wenatchee, WA Metro Area",110884,110895,111301,112100,112962,113418,114258,116007,117665
0100000US,,United States,310M300US48540,48540,"United States - Wheeling, WV-OH Metro Area","Wheeling, WV-OH Metro Area",147950,147951,147856,147064,146331,145736,144799,144058,142982
0100000US,,United States,310M300US48620,48620,"United States - Wichita, KS Metro Area","Wichita, KS Metro Area",630919,630919,631911,633220,636054,638198,640588,643016,644672
0100000US,,United States,310M300US48660,48660,"United States - Wichita Falls, TX Metro Area","Wichita Falls, TX Metro Area",151306,151476,151648,150369,151102,151710,152222,150557,150734
0100000US,,United States,310M300US48700,48700,"United States - Williamsport, PA Metro Area","Williamsport, PA Metro Area",116111,116108,116196,116677,117319,116720,116450,115829,115248
0100000US,,United States,310M300US48900,48900,"United States - Wilmington, NC Metro Area","Wilmington, NC Metro Area",254884,254883,255657,259265,263073,268179,272567,277548,282573
0100000US,,United States,310M300US49020,49020,"United States - Winchester, VA-WV Metro Area","Winchester, VA-WV Metro Area",128472,128480,128703,130030,131010,132164,133350,133866,135238
0100000US,,United States,310M300US49180,49180,"United States - Winston-Salem, NC Metro Area","Winston-Salem, NC Metro Area",640595,640580,641413,644720,647510,650902,654604,657846,662079
0100000US,,United States,310M300US49340,49340,"United States - Worcester, MA-CT Metro Area","Worcester, MA-CT Metro Area",916980,916822,918873,922177,924204,927898,931218,934233,935781
0100000US,,United States,310M300US49420,49420,"United States - Yakima, WA Metro Area","Yakima, WA Metro Area",243231,243237,244324,246223,246568,246911,247175,248115,249636
0100000US,,United States,310M300US49620,49620,"United States - York-Hanover, PA Metro Area","York-Hanover, PA Metro Area",434972,434998,435540,436845,437641,439117,440590,441929,443744
0100000US,,United States,310M300US49660,49660,"United States - Youngstown-Warren-Boardman, OH-PA Metro Area","Youngstown-Warren-Boardman, OH-PA Metro Area",565773,565799,564881,562450,558954,556106,553407,549390,544746
0100000US,,United States,310M300US49700,49700,"United States - Yuba City, CA Metro Area","Yuba City, CA Metro Area",166892,166891,167152,167162,167263,168034,169012,170277,171926
0100000US,,United States,310M300US49740,49740,"United States - Yuma, AZ Metro Area","Yuma, AZ Metro Area",195751,195750,197071,202539,202160,201851,203111,203706,205631
0100000US,,United States,01000E0US,,United States - In micropolitan statistical area,In micropolitan statistical area,27615148,27613780,27629805,27656313,27672286,27668579,27677577,27690471,27706114
0100000US,,United States,310M300US10100,10100,"United States - Aberdeen, SD Micro Area","Aberdeen, SD Micro Area",40602,40602,40723,41038,41624,42290,42450,42708,43080
0100000US,,United States,310M300US10140,10140,"United States - Aberdeen, WA Micro Area","Aberdeen, WA Micro Area",72797,72804,72863,72349,71746,70989,70779,71023,71628
0100000US,,United States,310M300US10220,10220,"United States - Ada, OK Micro Area","Ada, OK Micro Area",37492,37492,37602,37714,38039,38165,38263,38268,38330
0100000US,,United States,310M300US10300,10300,"United States - Adrian, MI Micro Area","Adrian, MI Micro Area",99892,99892,99635,99302,98994,98784,98696,98389,98504
0100000US,,United States,310M300US10460,10460,"United States - Alamogordo, NM Micro Area","Alamogordo, NM Micro Area",63797,63799,64356,65494,66016,65813,64994,64430,65410
0100000US,,United States,310M300US10620,10620,"United States - Albemarle, NC Micro Area","Albemarle, NC Micro Area",60585,60585,60551,60480,60485,60595,60595,60586,60791
0100000US,,United States,310M300US10660,10660,"United States - Albert Lea, MN Micro Area","Albert Lea, MN Micro Area",31255,31255,31210,31093,31035,30936,30768,30570,30446
0100000US,,United States,310M300US10700,10700,"United States - Albertville, AL Micro Area","Albertville, AL Micro Area",93019,93019,93150,93885,94182,94318,94320,94693,95157
0100000US,,United States,310M300US10760,10760,"United States - Alexander City, AL Micro Area","Alexander City, AL Micro Area",41616,41618,41512,41459,41144,41139,41027,40755,40727
0100000US,,United States,310M300US10820,10820,"United States - Alexandria, MN Micro Area","Alexandria, MN Micro Area",36009,36009,35997,36275,36446,36545,36804,37057,37456
0100000US,,United States,310M300US10860,10860,"United States - Alice, TX Micro Area","Alice, TX Micro Area",40838,40838,40889,41216,41672,41697,41458,41456,41149
0100000US,,United States,310M300US10940,10940,"United States - Alma, MI Micro Area","Alma, MI Micro Area",42476,42476,42425,42160,42039,42019,41607,41513,41202
0100000US,,United States,310M300US10980,10980,"United States - Alpena, MI Micro Area","Alpena, MI Micro Area",29598,29598,29539,29339,29208,29012,28932,28791,28704
0100000US,,United States,310M300US11060,11060,"United States - Altus, OK Micro Area","Altus, OK Micro Area",26446,26446,26467,26418,26260,26186,25856,25520,25497
0100000US,,United States,310M300US11140,11140,"United States - Americus, GA Micro Area","Americus, GA Micro Area",37829,37827,37730,37135,36627,36428,36346,35906,35487
0100000US,,United States,310M300US11220,11220,"United States - Amsterdam, NY Micro Area","Amsterdam, NY Micro Area",50219,50257,50286,49932,49848,49789,49747,49673,49276
0100000US,,United States,310M300US11380,11380,"United States - Andrews, TX Micro Area","Andrews, TX Micro Area",14786,14786,14835,15390,16107,16776,17405,18026,17760
0100000US,,United States,310M300US11420,11420,"United States - Angola, IN Micro Area","Angola, IN Micro Area",34185,34183,34135,34070,34164,34346,34427,34343,34116
0100000US,,United States,310M300US11580,11580,"United States - Arcadia, FL Micro Area","Arcadia, FL Micro Area",34862,34862,34924,34670,34781,34641,35094,35355,35800
0100000US,,United States,310M300US11620,11620,"United States - Ardmore, OK Micro Area","Ardmore, OK Micro Area",47557,47726,47791,48085,48099,48590,48738,48666,48556
0100000US,,United States,310M300US11660,11660,"United States - Arkadelphia, AR Micro Area","Arkadelphia, AR Micro Area",22995,22993,22944,22943,22807,22650,22663,22642,22657
0100000US,,United States,310M300US11680,11680,"United States - Arkansas City-Winfield, KS Micro Area","Arkansas City-Winfield, KS Micro Area",36311,36311,36300,36240,36262,36181,35911,35777,35753
0100000US,,United States,310M300US11740,11740,"United States - Ashland, OH Micro Area","Ashland, OH Micro Area",53139,53139,53319,53261,53247,53193,53244,53380,53652
0100000US,,United States,310M300US11780,11780,"United States - Ashtabula, OH Micro Area","Ashtabula, OH Micro Area",101497,101488,101394,101080,100251,99739,99112,98544,98231
0100000US,,United States,310M300US11820,11820,"United States - Astoria, OR Micro Area","Astoria, OR Micro Area",37039,37029,37079,37202,37351,37093,37428,37795,38632
0100000US,,United States,310M300US11860,11860,"United States - Atchison, KS Micro Area","Atchison, KS Micro Area",16924,16924,16868,16778,16793,16696,16509,16409,16380
0100000US,,United States,310M300US11900,11900,"United States - Athens, OH Micro Area","Athens, OH Micro Area",64757,64772,65221,65102,64605,64432,64592,65699,66186
0100000US,,United States,310M300US11940,11940,"United States - Athens, TN Micro Area","Athens, TN Micro Area",52266,52278,52197,52356,52429,52405,52710,52636,52850
0100000US,,United States,310M300US11980,11980,"United States - Athens, TX Micro Area","Athens, TX Micro Area",78532,78534,78654,78692,78951,78600,79196,79416,79901
0100000US,,United States,310M300US12120,12120,"United States - Atmore, AL Micro Area","Atmore, AL Micro Area",38319,38319,38314,38227,38063,37877,37878,37827,37728
0100000US,,United States,310M300US12140,12140,"United States - Auburn, IN Micro Area","Auburn, IN Micro Area",42223,42223,42295,42457,42304,42376,42461,42557,42746
0100000US,,United States,310M300US12180,12180,"United States - Auburn, NY Micro Area","Auburn, NY Micro Area",80026,80003,79844,79811,79637,79242,78857,78316,77861
0100000US,,United States,310M300US12300,12300,"United States - Augusta-Waterville, ME Micro Area","Augusta-Waterville, ME Micro Area",122151,122151,122105,121787,121636,121185,121167,120209,120569
0100000US,,United States,310M300US12380,12380,"United States - Austin, MN Micro Area","Austin, MN Micro Area",39163,39163,39188,39275,39332,39262,39266,39215,39163
0100000US,,United States,310M300US12460,12460,"United States - Bainbridge, GA Micro Area","Bainbridge, GA Micro Area",27842,27842,27810,27669,27494,27417,27269,27183,26822
0100000US,,United States,310M300US12660,12660,"United States - Baraboo, WI Micro Area","Baraboo, WI Micro Area",61976,61976,62031,62420,62560,63044,63387,63646,63949
0100000US,,United States,310M300US12680,12680,"United States - Bardstown, KY Micro Area","Bardstown, KY Micro Area",43437,43437,43611,44022,44376,44501,44820,45117,45559
0100000US,,United States,310M300US12740,12740,"United States - Barre, VT Micro Area","Barre, VT Micro Area",59534,59526,59572,59567,59377,59223,59003,58706,58504
0100000US,,United States,310M300US12780,12780,"United States - Bartlesville, OK Micro Area","Bartlesville, OK Micro Area",50976,50974,51058,51294,51579,51633,52017,52145,52087
0100000US,,United States,310M300US12820,12820,"United States - Bastrop, LA Micro Area","Bastrop, LA Micro Area",27979,27979,27896,27502,27454,27012,26732,26428,26071
0100000US,,United States,310M300US12860,12860,"United States - Batavia, NY Micro Area","Batavia, NY Micro Area",60079,59944,59939,59923,59762,59262,58949,58810,58482
